guid,log_type,dongle_sl,battery_sl,device_sl,ev_sl,timestamp,generated_at,created_at,Dongle ID,Release version,Timestamp,Battery voltage,Battery current,SOC,Max_temp of cells,Max temp of BMS,Balancing Control Feedback,Error State of the BMS,Number of cell bms supported,Center voltage,Lowest cell voltage,Highest cell voltage,V_cell_1 _minimum over sampling period,V_cell_2 _minimum over sampling period,V_cell_3 _minimum over sampling period,V_cell_4 _minimum over sampling period,V_cell_5 _minimum over sampling period,V_cell_6 _minimum over sampling period,_cell_7 _minimum over sampling period,V_cell_8 _minimum over sampling period,V_cell_9 _minimum over sampling period,V_cell_10 _minimum over sampling period,V_cell_11 _minimum over sampling period,V_cell_12 _minimum over sampling period,V_cell_13 _minimum over sampling period,V_cell_14_minimum over sampling period,	V_cell_15 _minimum over sampling period,V_cell_16 _minimum over sampling period,V_cell_17 _minimum over sampling period,V_cell_18 _minimum over sampling period,V_cell_19 _minimum over sampling period,V_cell_20 _minimum over sampling period,Ah_in_sum over lifetime,Ah_out_sum over lifetime,Sampling  interval,data_index,battery_data_type,Cycle Count,data_interval,date,state,state_charge,cycle,time_diff
28d7689b-bef0-48e1-8439-79c864812e71,warranty_log,44000677,55000445,408,677,2025-10-19 03:07:19,2025-10-19T03:07:19,2025-10-19 06:15:25,,,1760843239,65000,-25770,74,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8432986,8285227,,,15min,78,,2025-10-19,discharging,False,88,15.0
28d7689b-bef0-48e1-8439-79c864812e71,warranty_log,44000677,55000445,408,677,2025-10-19 03:22:19,2025-10-19T03:22:19,2025-10-19 06:15:25,,,1760844139,66000,-4370,72,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8432986,8287307,,,15min,78,,2025-10-19,discharging,False,88,15.0
28d7689b-bef0-48e1-8439-79c864812e71,warranty_log,44000677,55000445,408,677,2025-10-19 03:37:19,2025-10-19T03:37:19,2025-10-19 06:15:25,,,1760845039,67000,18230,75,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8436743,8287370,,,15min,78,,2025-10-19,charging,True,89,15.0
28d7689b-bef0-48e1-8439-79c864812e71,warranty_log,44000677,55000445,408,677,2025-10-19 03:52:19,2025-10-19T03:52:19,2025-10-19 06:15:25,,,1760845939,67000,18380,79,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8441243,8287370,,,15min,78,,2025-10-19,charging,False,89,15.0
28d7689b-bef0-48e1-8439-79c864812e71,warranty_log,44000677,55000445,408,677,2025-10-19 04:07:19,2025-10-19T04:07:19,2025-10-19 06:15:25,,,1760846839,67000,18070,82,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8445743,8287370,,,15min,78,,2025-10-19,charging,False,89,15.0
28d7689b-bef0-48e1-8439-79c864812e71,warranty_log,44000677,55000445,408,677,2025-10-19 04:22:19,2025-10-19T04:22:19,2025-10-19 06:15:25,,,1760847739,67000,18230,86,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8450240,8287370,,,15min,78,,2025-10-19,charging,False,89,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 01:36:58,2025-10-22T01:36:58,2025-10-23 03:44:29,,,1761097018,66000,-1200,91,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8704402,8530126,,,15min,80,,2025-10-22,discharging,False,90,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 02:06:58,2025-10-22T02:06:58,2025-10-23 03:44:29,,,1761098818,65000,-29390,88,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8704402,8533540,,,15min,80,,2025-10-22,discharging,False,90,30.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 02:21:58,2025-10-22T02:21:58,2025-10-23 03:44:29,,,1761099718,65000,-36310,83,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8704402,8539739,,,15min,80,,2025-10-22,discharging,False,90,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 02:36:58,2025-10-22T02:36:58,2025-10-23 03:44:29,,,1761100618,66000,-2260,77,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8704402,8546158,,,15min,80,,2025-10-22,discharging,False,90,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 03:36:58,2025-10-22T03:36:58,2025-10-23 03:44:29,,,1761104218,65000,-21710,68,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8704403,8557401,,,15min,80,,2025-10-22,discharging,False,90,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 03:51:58,2025-10-22T03:51:58,2025-10-23 03:44:29,,,1761105118,65000,-13260,64,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8704403,8561092,,,15min,80,,2025-10-22,discharging,False,90,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 04:21:58,2025-10-22T04:21:58,2025-10-23 03:44:29,,,1761106918,65000,-37370,63,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8704403,8563157,,,15min,80,,2025-10-22,discharging,False,90,30.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 04:36:58,2025-10-22T04:36:58,2025-10-23 03:44:29,,,1761107818,65000,-18840,59,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8704403,8567086,,,15min,80,,2025-10-22,discharging,False,90,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 04:51:58,2025-10-22T04:51:58,2025-10-23 03:44:29,,,1761108718,64000,-27580,55,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8704403,8572511,,,15min,80,,2025-10-22,discharging,False,90,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 07:21:58,2025-10-22T07:21:58,2025-10-23 03:44:29,,,1761117718,64000,-24260,35,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8704405,8595428,,,15min,80,,2025-10-22,discharging,False,90,30.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 07:36:58,2025-10-22T07:36:58,2025-10-23 03:44:29,,,1761118618,64000,-28030,32,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8704405,8599159,,,15min,80,,2025-10-22,discharging,False,90,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 07:51:58,2025-10-22T07:51:58,2025-10-23 03:44:29,,,1761119518,65000,-19290,29,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8704405,8603140,,,15min,80,,2025-10-22,discharging,False,90,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 08:21:58,2025-10-22T08:21:58,2025-10-23 03:44:29,,,1761121318,65000,-16280,27,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8704405,8605347,,,15min,80,,2025-10-22,discharging,False,90,30.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 08:36:58,2025-10-22T08:36:58,2025-10-23 03:44:29,,,1761122218,64000,-35410,24,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8704405,8609035,,,15min,81,,2025-10-22,discharging,False,90,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 08:51:58,2025-10-22T08:51:58,2025-10-23 03:44:29,,,1761123118,64000,-7990,20,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8704405,8614206,,,15min,81,,2025-10-22,discharging,False,90,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 10:06:58,2025-10-22T10:06:58,2025-10-23 03:44:29,,,1761127618,63000,-4070,5,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8704405,8631294,,,15min,81,,2025-10-22,discharging,False,90,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 10:36:58,2025-10-22T10:36:58,2025-10-23 03:44:29,,,1761129418,64000,-4220,4,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8704405,8632821,,,15min,81,,2025-10-22,discharging,False,90,30.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 11:06:58,2025-10-22T11:06:58,2025-10-23 03:44:29,,,1761131218,63000,-5880,0,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8704405,8637309,,,15min,81,,2025-10-22,discharging,False,90,30.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 12:21:58,2025-10-22T12:21:58,2025-10-23 03:44:29,,,1761135718,65000,18230,7,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8712831,8637775,,,15min,81,,2025-10-22,charging,False,91,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 12:36:58,2025-10-22T12:36:58,2025-10-23 03:44:29,,,1761136618,66000,18380,10,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8717331,8637775,,,15min,81,,2025-10-22,charging,False,91,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 14:21:58,2025-10-22T14:21:58,2025-10-23 03:44:29,,,1761142918,66000,18380,17,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8725329,8637775,,,15min,81,,2025-10-22,charging,False,91,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 14:36:58,2025-10-22T14:36:58,2025-10-23 03:44:29,,,1761143818,66000,18380,21,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8729829,8637775,,,15min,81,,2025-10-22,charging,False,91,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 14:51:58,2025-10-22T14:51:58,2025-10-23 03:44:29,,,1761144718,66000,18380,24,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8734329,8637775,,,15min,81,,2025-10-22,charging,False,91,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 16:21:58,2025-10-22T16:21:58,2025-10-23 03:44:29,,,1761150118,66000,18380,32,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8744076,8637775,,,15min,81,,2025-10-22,charging,False,91,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 16:36:58,2025-10-22T16:36:58,2025-10-23 03:44:29,,,1761151018,66000,18380,36,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8748576,8637775,,,15min,81,,2025-10-22,charging,False,91,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 16:51:58,2025-10-22T16:51:58,2025-10-23 03:44:29,,,1761151918,66000,18380,39,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8753076,8637775,,,15min,81,,2025-10-22,charging,False,91,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 17:06:58,2025-10-22T17:06:58,2025-10-23 03:44:29,,,1761152818,66000,18230,43,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8757576,8637775,,,15min,81,,2025-10-22,charging,False,91,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 18:51:58,2025-10-22T18:51:58,2025-10-23 03:44:29,,,1761159118,67000,18380,51,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8767581,8637775,,,15min,81,,2025-10-22,charging,False,91,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 19:06:58,2025-10-22T19:06:58,2025-10-23 03:44:29,,,1761160018,67000,18380,55,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8772081,8637775,,,15min,81,,2025-10-22,charging,False,91,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 20:51:58,2025-10-22T20:51:58,2025-10-23 03:44:29,,,1761166318,67000,18380,63,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8782013,8637775,,,15min,81,,2025-10-22,charging,False,91,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 21:06:58,2025-10-22T21:06:58,2025-10-23 03:44:29,,,1761167218,67000,18230,67,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8786513,8637775,,,15min,81,,2025-10-22,charging,False,91,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 21:21:58,2025-10-22T21:21:58,2025-10-23 03:44:29,,,1761168118,67000,18380,70,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8791013,8637775,,,15min,81,,2025-10-22,charging,False,91,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 21:36:58,2025-10-22T21:36:58,2025-10-23 03:44:29,,,1761169018,67000,18230,74,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8795513,8637775,,,15min,81,,2025-10-22,charging,False,91,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-22 22:51:58,2025-10-22T22:51:58,2025-10-23 03:44:29,,,1761173518,67000,18230,79,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8801844,8637775,,,15min,81,,2025-10-22,charging,False,91,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-23 00:36:58,2025-10-23T00:36:58,2025-10-23 03:44:29,,,1761179818,67000,18230,87,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8811302,8637775,,,15min,81,,2025-10-23,charging,False,91,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-23 00:51:58,2025-10-23T00:51:58,2025-10-23 03:44:29,,,1761180718,67000,18380,90,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8815802,8637775,,,15min,81,,2025-10-23,charging,False,91,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-23 01:06:58,2025-10-23T01:06:58,2025-10-23 03:44:29,,,1761181618,68000,18380,94,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,8820302,8637775,,,15min,81,,2025-10-23,charging,False,91,15.0
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-23 03:29:38,2025-10-23T03:29:38,2025-10-23 03:44:29,,,1761190178,69000,3890,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,8825007,8638951,,,bms_trigger,81,,2025-10-23,charging,False,91,7.666666666666667
bb134268-9702-4f54-badc-4721c90ae415,warranty_log,44000677,55000445,408,677,2025-10-23 03:31:18,2025-10-23T03:31:18,2025-10-23 03:44:29,,,1761190278,69000,5710,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,8825128,8638951,,,bms_trigger,81,,2025-10-23,charging,False,91,1.6666666666666667
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 02:36:14,2025-10-31T02:36:14,2025-11-01 00:57:05,,,1761878174,66000,-7090,85,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9611038,9424284,,,15min,88,,2025-10-31,discharging,False,92,30.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 03:06:14,2025-10-31T03:06:14,2025-11-01 00:57:05,,,1761879974,65000,-58620,78,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9611038,9432331,,,15min,88,,2025-10-31,discharging,False,92,30.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 03:36:14,2025-10-31T03:36:14,2025-11-01 00:57:05,,,1761881774,65000,-17180,77,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9611038,9433279,,,15min,88,,2025-10-31,discharging,False,92,30.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 03:51:14,2025-10-31T03:51:14,2025-11-01 00:57:05,,,1761882674,65000,-40540,71,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9611039,9440458,,,15min,88,,2025-10-31,discharging,False,92,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 04:06:14,2025-10-31T04:06:14,2025-11-01 00:57:05,,,1761883574,65000,-23810,67,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9611039,9445675,,,15min,88,,2025-10-31,discharging,False,92,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 05:06:14,2025-10-31T05:06:14,2025-11-01 00:57:05,,,1761887174,64000,-28480,53,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9611039,9461883,,,15min,88,,2025-10-31,discharging,False,92,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 06:21:14,2025-10-31T06:21:14,2025-11-01 00:57:05,,,1761891674,65000,-19440,34,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9611043,9483677,,,15min,88,,2025-10-31,discharging,False,92,30.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 06:51:14,2025-10-31T06:51:14,2025-11-01 00:57:05,,,1761893474,66000,18380,37,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9614984,9484577,,,15min,88,,2025-10-31,charging,True,93,30.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 07:06:14,2025-10-31T07:06:14,2025-11-01 00:57:05,,,1761894374,66000,18380,40,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9619484,9484577,,,15min,88,,2025-10-31,charging,False,93,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 07:21:14,2025-10-31T07:21:14,2025-11-01 00:57:05,,,1761895274,66000,18230,42,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9621081,9484577,,,15min,88,,2025-10-31,charging,False,93,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 07:51:14,2025-10-31T07:51:14,2025-11-01 00:57:05,,,1761897074,66000,18380,48,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9629419,9484577,,,15min,88,,2025-10-31,charging,False,93,30.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 08:06:14,2025-10-31T08:06:14,2025-11-01 00:57:05,,,1761897974,66000,17920,52,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9633916,9484577,,,15min,88,,2025-10-31,charging,False,93,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 09:21:14,2025-10-31T09:21:14,2025-11-01 00:57:05,,,1761902474,65000,-35860,59,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9644384,9486263,,,15min,88,,2025-10-31,discharging,True,94,30.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 09:51:14,2025-10-31T09:51:14,2025-11-01 00:57:05,,,1761904274,65000,-27120,53,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9644385,9494108,,,15min,88,,2025-10-31,discharging,False,94,30.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 10:06:14,2025-10-31T10:06:14,2025-11-01 00:57:05,,,1761905174,65000,-13560,48,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9644385,9499212,,,15min,88,,2025-10-31,discharging,False,94,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 11:21:14,2025-10-31T11:21:14,2025-11-01 00:57:05,,,1761909674,65000,-5880,33,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9644389,9517553,,,15min,89,,2025-10-31,discharging,False,94,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 12:21:14,2025-10-31T12:21:14,2025-11-01 00:57:05,,,1761913274,64000,-32560,30,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9644389,9520746,,,15min,89,,2025-10-31,discharging,False,94,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 13:21:14,2025-10-31T13:21:14,2025-11-01 00:57:05,,,1761916874,66000,18230,35,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9651614,9522055,,,15min,89,,2025-10-31,charging,False,95,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 13:36:14,2025-10-31T13:36:14,2025-11-01 00:57:05,,,1761917774,66000,18380,38,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9656114,9522055,,,15min,89,,2025-10-31,charging,False,95,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 13:51:14,2025-10-31T13:51:14,2025-11-01 00:57:05,,,1761918674,66000,18380,42,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9660614,9522055,,,15min,89,,2025-10-31,charging,False,95,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 14:06:14,2025-10-31T14:06:14,2025-11-01 00:57:05,,,1761919574,66000,18230,46,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9665114,9522055,,,15min,89,,2025-10-31,charging,False,95,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 14:21:14,2025-10-31T14:21:14,2025-11-01 00:57:05,,,1761920474,66000,18230,49,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9669613,9522055,,,15min,89,,2025-10-31,charging,False,95,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 14:36:14,2025-10-31T14:36:14,2025-11-01 00:57:05,,,1761921374,66000,18230,53,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9674112,9522055,,,15min,89,,2025-10-31,charging,False,95,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 14:51:14,2025-10-31T14:51:14,2025-11-01 00:57:05,,,1761922274,67000,18070,56,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9678598,9522055,,,15min,89,,2025-10-31,charging,False,95,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 15:06:14,2025-10-31T15:06:14,2025-11-01 00:57:05,,,1761923174,67000,18230,60,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9683089,9522055,,,15min,89,,2025-10-31,charging,False,95,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 15:21:14,2025-10-31T15:21:14,2025-11-01 00:57:05,,,1761924074,67000,18070,64,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9687583,9522055,,,15min,89,,2025-10-31,charging,False,95,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 15:36:14,2025-10-31T15:36:14,2025-11-01 00:57:05,,,1761924974,67000,18070,67,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9692075,9522055,,,15min,89,,2025-10-31,charging,False,95,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 15:51:14,2025-10-31T15:51:14,2025-11-01 00:57:05,,,1761925874,67000,18070,71,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9696567,9522055,,,15min,89,,2025-10-31,charging,False,95,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 16:06:14,2025-10-31T16:06:14,2025-11-01 00:57:05,,,1761926774,67000,18380,75,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9701066,9522055,,,15min,89,,2025-10-31,charging,False,95,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 16:21:14,2025-10-31T16:21:14,2025-11-01 00:57:05,,,1761927674,67000,18070,78,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9705565,9522055,,,15min,89,,2025-10-31,charging,False,95,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 16:36:14,2025-10-31T16:36:14,2025-11-01 00:57:05,,,1761928574,67000,18380,82,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9710061,9522055,,,15min,89,,2025-10-31,charging,False,95,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 16:51:14,2025-10-31T16:51:14,2025-11-01 00:57:05,,,1761929474,67000,18380,85,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9714561,9522055,,,15min,89,,2025-10-31,charging,False,95,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 17:06:14,2025-10-31T17:06:14,2025-11-01 00:57:05,,,1761930374,67000,18380,89,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9719053,9522055,,,15min,89,,2025-10-31,charging,False,95,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 17:21:14,2025-10-31T17:21:14,2025-11-01 00:57:05,,,1761931274,67000,18230,93,,,,11111111,,,,,,,,,,,,,,,,,,,,,,,,,9723551,9522055,,,15min,89,,2025-10-31,charging,False,95,15.0
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 17:30:54,2025-10-31T17:30:54,2025-11-01 00:57:05,,,1761931854,69000,13540,95,,,,10000010,,,,,,,,,,,,,,,,,,,,,,,,,9726442,9522055,,,bms_trigger,89,,2025-10-31,charging,False,95,9.666666666666666
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 17:31:19,2025-10-31T17:31:19,2025-11-01 00:57:05,,,1761931879,68000,4350,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,9726448,9522055,,,bms_trigger,89,,2025-10-31,charging,False,95,0.4166666666666667
0143a4d5-7565-4d88-a0b7-cf9642834af4,warranty_log,44000677,55000445,408,677,2025-10-31 17:32:29,2025-10-31T17:32:29,2025-11-01 00:57:05,,,1761931949,69000,5710,100,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,9726645,9522055,,,bms_trigger,89,,2025-10-31,charging,False,95,1.1666666666666667
